BallSpeed,VLA,HLA,BackSpin,SpinAxis,Carry,Offline
2,30,0,200,0,0.08514774,0
2,30,0,400,0,0.08514774,0
2,30,0,600,0,0.08514774,0
2,30,0,800,0,0.08514774,0
2,30,0,1000,0,0.08513193,0
2,30,0,1200,0,0.085077025,0
2,30,0,1400,0,0.08500844,0
2,30,0,1600,0,0.08492548,0
2,30,0,1800,0,0.08482764,0
2,30,0,2000,0,0.084714495,0
2,30,0,2200,0,0.084592424,0
2,30,0,2400,0,0.08445442,0
2,30,0,2600,0,0.08430019,0
2,30,0,2800,0,0.08412956,0
2,30,0,3000,0,0.08394229,0
2,30,0,3300,0,0.0835949,0
2,30,0,3600,0,0.08320943,0
2,30,0,3900,0,0.08278546,0
2,30,0,4200,0,0.082371764,0
2,30,0,4500,0,0.08194267,0
2,30,0,4800,0,0.081472985,0
2,30,0,5100,0,0.08094453,0
2,30,0,5400,0,0.08033967,0
2,30,0,5700,0,0.07969369,0
2,30,0,6000,0,0.07900621,0
2,30,0,6300,0,0.07826753,0
2,30,0,6600,0,0.07748677,0
2,30,0,6900,0,0.07666358,0
2,30,0,7200,0,0.076006055,0
2,30,0,7500,0,0.07540346,0
2,30,0,7800,0,0.07474934,0
2,30,0,8100,0,0.07398007,0
2,30,0,8400,0,0.07303545,0
2,30,0,8700,0,0.072041534,0
2,30,0,9000,0,0.070997454,0
2,30,0,9300,0,0.0753968,0
2,30,0,9600,0,0.07394984,0
2,30,0,9900,0,0.072444566,0
2,30,0,10200,0,0.07093539,0
2,30,0,10500,0,0.069390014,0
2,30,0,10800,0,0.06777821,0
2,30,0,11100,0,0.06607208,0
2,30,0,11400,0,0.067956336,0
2,30,0,11700,0,0.065777496,0
2,30,0,12000,0,0.06351592,0
4,30,0,200,0,0.32321364,0
4,30,0,400,0,0.32321364,0
4,30,0,600,0,0.32321364,0
4,30,0,800,0,0.32321364,0
4,30,0,1000,0,0.3231562,0
4,30,0,1200,0,0.32304603,0
