BallSpeed,VLA,HLA,BackSpin,SpinAxis,Carry,Offline
2,32,0,200,0,0.083381325,0
2,32,0,400,0,0.083381325,0
2,32,0,600,0,0.083381325,0
2,32,0,800,0,0.083381325,0
2,32,0,1000,0,0.08336519,0
2,32,0,1200,0,0.08330983,0
2,32,0,1400,0,0.08324068,0
2,32,0,1600,0,0.083157025,0
2,32,0,1800,0,0.083058394,0
2,32,0,2000,0,0.082944326,0
2,32,0,2200,0,0.08282108,0
2,32,0,2400,0,0.08268177,0
2,32,0,2600,0,0.0825261,0
2,32,0,2800,0,0.08235389,0
2,32,0,3000,0,0.08216489,0
2,32,0,3300,0,0.08181537,0
2,32,0,3600,0,0.08142742,0
2,32,0,3900,0,0.081000574,0
2,32,0,4200,0,0.08058256,0
2,32,0,4500,0,0.0801482,0
2,32,0,4800,0,0.07967279,0
2,32,0,5100,0,0.07913857,0
2,32,0,5400,0,0.07852824,0
2,32,0,5700,0,0.077876315,0
2,32,0,6000,0,0.0771824,0
2,32,0,6300,0,0.07643697,0
2,32,0,6600,0,0.07564893,0
2,32,0,6900,0,0.08155763,0
2,32,0,7200,0,0.08074559,0
2,32,0,7500,0,0.07998557,0
2,32,0,7800,0,0.079164244,0
2,32,0,8100,0,0.07821425,0
2,32,0,8400,0,0.07707235,0
2,32,0,8700,0,0.07587203,0
2,32,0,9000,0,0.07461232,0
2,32,0,9300,0,0.07320608,0
2,32,0,9600,0,0.07174177,0
2,32,0,9900,0,0.07021834,0
2,32,0,10200,0,0.068688445,0
2,32,0,10500,0,0.07138903,0
2,32,0,10800,0,0.0694986,0
2,32,0,11100,0,0.067503944,0
2,32,0,11400,0,0.06537914,0
2,32,0,11700,0,0.06625944,0
2,32,0,12000,0,0.06368372,0
4,32,0,200,0,0.33315125,0
4,32,0,400,0,0.33315125,0
4,32,0,600,0,0.33315125,0
4,32,0,800,0,0.33315125,0
4,32,0,1000,0,0.33308864,0
4,32,0,1200,0,0.3329663,0
4,32,0,1400,0,0.33280694,0
4,32,0,1600,0,0.33260542,0
4,32,0,1800,0,0.33235785,0
4,32,0,2000,0,0.3320612,0
4,32,0,2200,0,0.3316998,0
4,32,0,2400,0,0.3312848,0
4,32,0,2600,0,0.33081448,0
4,32,0,2800,0,0.3302873,0
4,32,0,3000,0,0.32970193,0
4,32,0,3300,0,0.32873186,0
4,32,0,3600,0,0.32762453,0
4,32,0,3900,0,0.32637691,0
4,32,0,4200,0,0.32498613,0
4,32,0,4500,0,0.3234496,0
4,32,0,4800,0,0.32176512,0
4,32,0,5100,0,0.31994957,0
4,32,0,5400,0,0.31801945,0
4,32,0,5700,0,0.31593433,0
4,32,0,6000,0,0.3136922,0
4,32,0,6300,0,0.31112403,0
4,32,0,6600,0,0.3083979,0
4,32,0,6900,0,0.30551216,0
4,32,0,7200,0,0.30328512,0
4,32,0,7500,0,0.30128443,0
4,32,0,7800,0,0.29909262,0
4,32,0,8100,0,0.2964669,0
4,32,0,8400,0,0.3058921,0
4,32,0,8700,0,0.30207932,0
4,32,0,9000,0,0.29806426,0
4,32,0,9300,0,0.29349908,0
4,32,0,9600,0,0.28873765,0
4,32,0,9900,0,0.28377807,0
4,32,0,10200,0,0.27883694,0
4,32,0,10500,0,0.27379242,0
4,32,0,10800,0,0.27785894,0
4,32,0,11100,0,0.27179584,0
4,32,0,11400,0,0.2652923,0
