BallSpeed,VLA,HLA,BackSpin,SpinAxis,Carry,Offline
2,44,0,200,0,0.091918714,0
2,44,0,400,0,0.091918714,0
2,44,0,600,0,0.091918714,0
2,44,0,800,0,0.091918714,0
2,44,0,1000,0,0.09188926,0
2,44,0,1200,0,0.091799185,0
2,44,0,1400,0,0.091685906,0
2,44,0,1600,0,0.09154839,0
2,44,0,1800,0,0.09138583,0
2,44,0,2000,0,0.091197535,0
2,44,0,2200,0,0.09099022,0
2,44,0,2400,0,0.090756156,0
2,44,0,2600,0,0.09049489,0
2,44,0,2800,0,0.09020611,0
2,44,0,3000,0,0.08988944,0
2,44,0,3300,0,0.08932422,0
2,44,0,3600,0,0.0886952,0
2,44,0,3900,0,0.08800168,0
2,44,0,4200,0,0.08729518,0
2,44,0,4500,0,0.08654787,0
2,44,0,4800,0,0.08573275,0
2,44,0,5100,0,0.08483065,0
2,44,0,5400,0,0.08382323,0
2,44,0,5700,0,0.082747616,0
2,44,0,6000,0,0.08160342,0
2,44,0,6300,0,0.08038067,0
2,44,0,6600,0,0.079088986,0
2,44,0,6900,0,0.07772809,0
2,44,0,7200,0,0.08150386,0
2,44,0,7500,0,0.0801398,0
2,44,0,7800,0,0.07868492,0
2,44,0,8100,0,0.07707339,0
2,44,0,8400,0,0.075246006,0
2,44,0,8700,0,0.07333653,0
2,44,0,9000,0,0.07134535,0
2,44,0,9300,0,0.06919161,0
2,44,0,9600,0,0.06696263,0
2,44,0,9900,0,0.06779634,0
2,44,0,10200,0,0.06524961,0
2,44,0,10500,0,0.06265207,0
2,44,0,10800,0,0.059977736,0
2,44,0,11100,0,0.05951293,0
2,44,0,11400,0,0.056408394,0
2,44,0,11700,0,0.055171337,0
2,44,0,12000,0,0.05336455,0
4,44,0,200,0,0.36732545,0
4,44,0,400,0,0.36732545,0
4,44,0,600,0,0.36732545,0
4,44,0,800,0,0.36732545,0
4,44,0,1000,0,0.3672264,0
4,44,0,1200,0,0.3670148,0
4,44,0,1400,0,0.36673796,0
4,44,0,1600,0,0.36638814,0
4,44,0,1800,0,0.36595955,0
4,44,0,2000,0,0.36544755,0
4,44,0,2200,0,0.36483386,0
4,44,0,2400,0,0.3641299,0
4,44,0,2600,0,0.363333,0
4,44,0,2800,0,0.36244076,0
4,44,0,3000,0,0.36145115,0
4,44,0,3300,0,0.35980168,0
