BallSpeed,VLA,HLA,BackSpin,SpinAxis,Carry,Offline
2,50,0,200,0,0.08844398,0
2,50,0,400,0,0.08844398,0
2,50,0,600,0,0.08844398,0
2,50,0,800,0,0.08844398,0
2,50,0,1000,0,0.0884087,0
2,50,0,1200,0,0.088304974,0
2,50,0,1400,0,0.08817455,0
2,50,0,1600,0,0.08801627,0
2,50,0,1800,0,0.087829255,0
2,50,0,2000,0,0.087612756,0
2,50,0,2200,0,0.08737312,0
2,50,0,2400,0,0.08710286,0
2,50,0,2600,0,0.08680148,0
2,50,0,2800,0,0.086468585,0
2,50,0,3000,0,0.08610381,0
2,50,0,3300,0,0.085460484,0
2,50,0,3600,0,0.0847443,0
2,50,0,3900,0,0.083954535,0
2,50,0,4200,0,0.08314023,0
2,50,0,4500,0,0.08781119,0
2,50,0,4800,0,0.08675147,0
2,50,0,5100,0,0.085587084,0
2,50,0,5400,0,0.08430012,0
2,50,0,5700,0,0.082928635,0
2,50,0,6000,0,0.08147278,0
2,50,0,6300,0,0.07992336,0
2,50,0,6600,0,0.07829083,0
2,50,0,6900,0,0.07657592,0
2,50,0,7200,0,0.07498534,0
2,50,0,7500,0,0.07340472,0
2,50,0,7800,0,0.07172926,0
2,50,0,8100,0,0.069900684,0
2,50,0,8400,0,0.06786829,0
2,50,0,8700,0,0.06575613,0
2,50,0,9000,0,0.063567,0
2,50,0,9300,0,0.06411365,0
2,50,0,9600,0,0.06152459,0
2,50,0,9900,0,0.058880202,0
2,50,0,10200,0,0.05623006,0
2,50,0,10500,0,0.055768836,0
2,50,0,10800,0,0.05288393,0
2,50,0,11100,0,0.05191642,0
2,50,0,11400,0,0.050564263,0
2,50,0,11700,0,0.048371773,0
2,50,0,12000,0,0.046261057,0
4,50,0,200,0,0.35352463,0
4,50,0,400,0,0.35352463,0
4,50,0,600,0,0.35352463,0
4,50,0,800,0,0.35352463,0
4,50,0,1000,0,0.35341004,0
4,50,0,1200,0,0.35315785,0
4,50,0,1400,0,0.35282862,0
4,50,0,1600,0,0.35241404,0
4,50,0,1800,0,0.35190788,0
4,50,0,2000,0,0.3513051,0
4,50,0,2200,0,0.35058776,0
4,50,0,2400,0,0.3497664,0
4,50,0,2600,0,0.34883806,0
4,50,0,2800,0,0.34780023,0
4,50,0,3000,0,0.34665066,0
4,50,0,3300,0,0.3447331,0
4,50,0,3600,0,0.34255335,0
4,50,0,3900,0,0.3401064,0
4,50,0,4200,0,0.33738762,0
4,50,0,4500,0,0.33439302,0
4,50,0,4800,0,0.33111927,0
4,50,0,5100,0,0.32758275,0
4,50,0,5400,0,0.32379964,0
4,50,0,5700,0,0.31972802,0
4,50,0,6000,0,0.32556814,0
4,50,0,6300,0,0.32045773,0
4,50,0,6600,0,0.315045,0
4,50,0,6900,0,0.3093307,0
4,50,0,7200,0,0.3041385,0
4,50,0,7500,0,0.2990178,0
4,50,0,7800,0,0.29354915,0
4,50,0,8100,0,0.2875016,0
4,50,0,8400,0,0.2806687,0
4,50,0,8700,0,0.27353147,0
4,50,0,9000,0,0.26609796,0
4,50,0,9300,0,0.25807473,0
4,50,0,9600,0,0.25580874,0
4,50,0,9900,0,0.24689354,0
4,50,0,10200,0,0.23795173,0
4,50,0,10500,0,0.22889873,0
4,50,0,10800,0,0.224141,0
4,50,0,11100,0,0.21433452,0
4,50,0,11400,0,0.20811355,0
4,50,0,11700,0,0.20131204,0
4,50,0,12000,0,0.19404423,0
