BallSpeed,VLA,HLA,BackSpin,SpinAxis,Carry,Offline
2,14,0,200,0,0.047719166,0
2,14,0,400,0,0.047719166,0
2,14,0,600,0,0.047719166,0
2,14,0,800,0,0.047719166,0
2,14,0,1000,0,0.04771594,0
2,14,0,1200,0,0.0476995,0
2,14,0,1400,0,0.047679678,0
2,14,0,1600,0,0.04765628,0
2,14,0,1800,0,0.04762919,0
2,14,0,2000,0,0.047598287,0
2,14,0,2200,0,0.047567274,0
2,14,0,2400,0,0.047532305,0
2,14,0,2600,0,0.047493298,0
2,14,0,2800,0,0.047450215,0
2,14,0,3000,0,0.047403,0
2,14,0,3300,0,0.047304586,0
2,14,0,3600,0,0.04719674,0
2,14,0,3900,0,0.047079362,0
2,14,0,4200,0,0.04698043,0
2,14,0,4500,0,0.046885666,0
2,14,0,4800,0,0.0467809,0
2,14,0,5100,0,0.04665583,0
2,14,0,5400,0,0.04650028,0
2,14,0,5700,0,0.04633465,0
2,14,0,6000,0,0.046158876,0
2,14,0,6300,0,0.045967396,0
2,14,0,6600,0,0.045765664,0
2,14,0,6900,0,0.04555362,0
2,14,0,7200,0,0.045455903,0
2,14,0,7500,0,0.0454086,0
2,14,0,7800,0,0.045348838,0
2,14,0,8100,0,0.045238134,0
2,14,0,8400,0,0.04503885,0
2,14,0,8700,0,0.04482779,0
2,14,0,9000,0,0.04460481,0
2,14,0,9300,0,0.044317614,0
2,14,0,9600,0,0.051874112,0
2,14,0,9900,0,0.0514336,0
2,14,0,10200,0,0.05101611,0
2,14,0,10500,0,0.05060046,0
2,14,0,10800,0,0.05016613,0
2,14,0,11100,0,0.04969335,0
2,14,0,11400,0,0.049163133,0
2,14,0,11700,0,0.04861434,0
2,14,0,12000,0,0.048046563,0
4,14,0,200,0,0.171642,0
4,14,0,400,0,0.171642,0
4,14,0,600,0,0.171642,0
4,14,0,800,0,0.171642,0
4,14,0,1000,0,0.17162375,0
4,14,0,1200,0,0.17159656,0
4,14,0,1400,0,0.17156228,0
4,14,0,1600,0,0.1715198,0
4,14,0,1800,0,0.17146827,0
4,14,0,2000,0,0.171407,0
4,14,0,2200,0,0.17132868,0
4,14,0,2400,0,0.17123964,0
4,14,0,2600,0,0.17113954,0
4,14,0,2800,0,0.17102808,0
4,14,0,3000,0,0.17090496,0
4,14,0,3300,0,0.1707081,0
4,14,0,3600,0,0.17048372,0
4,14,0,3900,0,0.17023127,0
4,14,0,4200,0,0.1699502,0
4,14,0,4500,0,0.16964,0
4,14,0,4800,0,0.16930029,0
4,14,0,5100,0,0.16894075,0
4,14,0,5400,0,0.16857101,0
4,14,0,5700,0,0.16817051,0
