BallSpeed,VLA,HLA,BackSpin,SpinAxis,Carry,Offline
2,42,0,200,0,0.09495998,0
2,42,0,400,0,0.09495998,0
2,42,0,600,0,0.09495998,0
2,42,0,800,0,0.09495998,0
2,42,0,1000,0,0.094931036,0
2,42,0,1200,0,0.09484157,0
2,42,0,1400,0,0.094729014,0
2,42,0,1600,0,0.0945923,0
2,42,0,1800,0,0.09443065,0
2,42,0,2000,0,0.094243355,0
2,42,0,2200,0,0.094037384,0
2,42,0,2400,0,0.09380476,0
2,42,0,2600,0,0.09354506,0
2,42,0,2800,0,0.09325795,0
2,42,0,3000,0,0.09294306,0
2,42,0,3300,0,0.09237949,0
2,42,0,3600,0,0.09175242,0
2,42,0,3900,0,0.09106117,0
2,42,0,4200,0,0.09035908,0
2,42,0,4500,0,0.089617446,0
2,42,0,4800,0,0.08880838,0
2,42,0,5100,0,0.087912016,0
2,42,0,5400,0,0.08690935,0
2,42,0,5700,0,0.085838854,0
2,42,0,6000,0,0.08470011,0
2,42,0,6300,0,0.08348278,0
2,42,0,6600,0,0.0821968,0
2,42,0,6900,0,0.0808419,0
2,42,0,7200,0,0.079636276,0
2,42,0,7500,0,0.07846044,0
2,42,0,7800,0,0.0772021,0
2,42,0,8100,0,0.07579608,0
2,42,0,8400,0,0.07418303,0
2,42,0,8700,0,0.07249352,0
2,42,0,9000,0,0.074809894,0
2,42,0,9300,0,0.07265975,0
2,42,0,9600,0,0.070432656,0
2,42,0,9900,0,0.06812922,0
2,42,0,10200,0,0.06580161,0
2,42,0,10500,0,0.066333525,0
2,42,0,10800,0,0.06364514,0
2,42,0,11100,0,0.060850363,0
2,42,0,11400,0,0.060202554,0
2,42,0,11700,0,0.0569646,0
2,42,0,12000,0,0.055480964,0
4,42,0,200,0,0.36488873,0
4,42,0,400,0,0.36488873,0
4,42,0,600,0,0.36488873,0
4,42,0,800,0,0.36488873,0
4,42,0,1000,0,0.3647964,0
4,42,0,1200,0,0.36460164,0
4,42,0,1400,0,0.36434692,0
4,42,0,1600,0,0.36402488,0
4,42,0,1800,0,0.36363006,0
4,42,0,2000,0,0.36315805,0
4,42,0,2200,0,0.36259088,0
4,42,0,2400,0,0.36194006,0
4,42,0,2600,0,0.361203,0
4,42,0,2800,0,0.36037755,0
4,42,0,3000,0,0.35946172,0
4,42,0,3300,0,0.3579361,0
4,42,0,3600,0,0.35619783,0
4,42,0,3900,0,0.35424232,0
4,42,0,4200,0,0.3520655,0
4,42,0,4500,0,0.34966356,0
4,42,0,4800,0,0.34703323,0
4,42,0,5100,0,0.34419194,0
4,42,0,5400,0,0.34115663,0
4,42,0,5700,0,0.33788309,0
4,42,0,6000,0,0.33436874,0
4,42,0,6300,0,0.33043364,0
4,42,0,6600,0,0.32625753,0
4,42,0,6900,0,0.32183868,0
4,42,0,7200,0,0.31803542,0
4,42,0,7500,0,0.3143843,0
4,42,0,7800,0,0.31044525,0
4,42,0,8100,0,0.3059676,0
4,42,0,8400,0,0.31058758,0
4,42,0,8700,0,0.30468124,0
4,42,0,9000,0,0.29848954,0
4,42,0,9300,0,0.29166973,0
4,42,0,9600,0,0.28458259,0
4,42,0,9900,0,0.27723098,0
4,42,0,10200,0,0.26983014,0
4,42,0,10500,0,0.26904505,0
4,42,0,10800,0,0.26074907,0
4,42,0,11100,0,0.2520898,0
4,42,0,11400,0,0.24833462,0
4,42,0,11700,0,0.23856325,0
4,42,0,12000,0,0.23302019,0
6,42,0,200,0,0.8083838,0
6,42,0,400,0,0.8083838,0
6,42,0,600,0,0.8083838,0
6,42,0,800,0,0.8083838,0
6,42,0,1000,0,0.8081265,0
6,42,0,1200,0,0.807832,0
6,42,0,1400,0,0.8074613,0
6,42,0,1600,0,0.80699086,0
6,42,0,1800,0,0.80640286,0
6,42,0,2000,0,0.80568343,0
6,42,0,2200,0,0.8046933,0
6,42,0,2400,0,0.8035514,0
6,42,0,2600,0,0.8022501,0
6,42,0,2800,0,0.80078256,0
6,42,0,3000,0,0.7991429,0
6,42,0,3300,0,0.79677737,0
6,42,0,3600,0,0.79399407,0
6,42,0,3900,0,0.7907788,0
6,42,0,4200,0,0.7866496,0
6,42,0,4500,0,0.7818363,0
6,42,0,4800,0,0.77656525,0
6,42,0,5100,0,0.7710892,0
6,42,0,5400,0,0.7656536,0
6,42,0,5700,0,0.759724,0
6,42,0,6000,0,0.7532924,0
6,42,0,6300,0,0.7456387,0
6,42,0,6600,0,0.73748285,0
6,42,0,6900,0,0.72881895,0
6,42,0,7200,0,0.7215634,0
6,42,0,7500,0,0.7317928,0
6,42,0,7800,0,0.7238954,0
6,42,0,8100,0,0.71480954,0
6,42,0,8400,0,0.7040129,0
6,42,0,8700,0,0.6926145,0
6,42,0,9000,0,0.6806104,0
6,42,0,9300,0,0.66721255,0
6,42,0,9600,0,0.653237,0
6,42,0,9900,0,0.6386853,0
6,42,0,10200,0,0.6360742,0
6,42,0,10500,0,0.6204228,0
6,42,0,10800,0,0.604158,0
6,42,0,11100,0,0.58706224,0
6,42,0,11400,0,0.5781516,0
6,42,0,11700,0,0.5588078,0
6,42,0,12000,0,0.5466988,0
8,42,0,200,0,1.4232843,0
8,42,0,400,0,1.4232843,0
8,42,0,600,0,1.4232843,0
8,42,0,800,0,1.4232843,0
8,42,0,1000,0,1.4226382,0
8,42,0,1200,0,1.4221588,0
8,42,0,1400,0,1.4216433,0
8,42,0,1600,0,1.4210356,0
8,42,0,1800,0,1.4202948,0
