BallSpeed,VLA,HLA,BackSpin,SpinAxis,Carry,Offline
2,46,0,200,0,0.09558132,0
2,46,0,400,0,0.09558132,0
2,46,0,600,0,0.09558132,0
2,46,0,800,0,0.09558132,0
2,46,0,1000,0,0.09554711,0
2,46,0,1200,0,0.09544448,0
2,46,0,1400,0,0.095315255,0
2,46,0,1600,0,0.09515826,0
2,46,0,1800,0,0.0949726,0
2,46,0,2000,0,0.09475753,0
2,46,0,2200,0,0.094519965,0
2,46,0,2400,0,0.09425184,0
2,46,0,2600,0,0.093952686,0
2,46,0,2800,0,0.09362213,0
2,46,0,3000,0,0.09325978,0
2,46,0,3300,0,0.0926173,0
2,46,0,3600,0,0.09190222,0
2,46,0,3900,0,0.09111382,0
2,46,0,4200,0,0.09030541,0
2,46,0,4500,0,0.089448154,0
2,46,0,4800,0,0.08851417,0
2,46,0,5100,0,0.087483734,0
2,46,0,5400,0,0.08633817,0
2,46,0,5700,0,0.08511595,0
2,46,0,6000,0,0.08381684,0
2,46,0,6300,0,0.08243087,0
2,46,0,6600,0,0.08096817,0
2,46,0,6900,0,0.079428814,0
2,46,0,7200,0,0.078027025,0
2,46,0,7500,0,0.076644614,0
2,46,0,7800,0,0.07517175,0
2,46,0,8100,0,0.0735458,0
2,46,0,8400,0,0.0717108,0
2,46,0,8700,0,0.06979484,0
2,46,0,9000,0,0.07135458,0
2,46,0,9300,0,0.06898771,0
2,46,0,9600,0,0.06654705,0
2,46,0,9900,0,0.06403532,0
2,46,0,10200,0,0.061503474,0
2,46,0,10500,0,0.061445367,0
2,46,0,10800,0,0.058602802,0
2,46,0,11100,0,0.055667393,0
2,46,0,11400,0,0.05462953,0
2,46,0,11700,0,0.05316319,0
2,46,0,12000,0,0.052765016,0
4,46,0,200,0,0.36836368,0
4,46,0,400,0,0.36836368,0
4,46,0,600,0,0.36836368,0
4,46,0,800,0,0.36836368,0
4,46,0,1000,0,0.36825764,0
4,46,0,1200,0,0.3680284,0
4,46,0,1400,0,0.36772847,0
4,46,0,1600,0,0.3673497,0
4,46,0,1800,0,0.36688605,0
4,46,0,2000,0,0.36633253,0
4,46,0,2200,0,0.3656708,0
4,46,0,2400,0,0.364912,0
4,46,0,2600,0,0.36405343,0
4,46,0,2800,0,0.3630925,0
4,46,0,3000,0,0.36202708,0
4,46,0,3300,0,0.36025035,0
4,46,0,3600,0,0.35822818,0
4,46,0,3900,0,0.35595548,0
4,46,0,4200,0,0.35342783,0
4,46,0,4500,0,0.35064113,0
4,46,0,4800,0,0.3475919,0
4,46,0,5100,0,0.34429753,0
4,46,0,5400,0,0.34077477,0
4,46,0,5700,0,0.33697948,0
4,46,0,6000,0,0.33290926,0
4,46,0,6300,0,0.32838565,0
4,46,0,6600,0,0.3235884,0
4,46,0,6900,0,0.31851664,0
4,46,0,7200,0,0.31401864,0
4,46,0,7500,0,0.30963284,0
4,46,0,7800,0,0.30492473,0
4,46,0,8100,0,0.29965013,0
4,46,0,8400,0,0.29358655,0
4,46,0,8700,0,0.28722838,0
4,46,0,9000,0,0.28849727,0
4,46,0,9300,0,0.28081468,0
4,46,0,9600,0,0.27285787,0
4,46,0,9900,0,0.2646359,0
4,46,0,10200,0,0.2563607,0
4,46,0,10500,0,0.25366512,0
4,46,0,10800,0,0.24456328,0
4,46,0,11100,0,0.23514824,0
4,46,0,11400,0,0.22984949,0
4,46,0,11700,0,0.21953402,0
4,46,0,12000,0,0.21286902,0
6,46,0,200,0,0.8169005,0
6,46,0,400,0,0.8169005,0
6,46,0,600,0,0.8169005,0
6,46,0,800,0,0.8169005,0
6,46,0,1000,0,0.8166182,0
6,46,0,1200,0,0.8162651,0
6,46,0,1400,0,0.81581825,0
6,46,0,1600,0,0.81525105,0
6,46,0,1800,0,0.81454426,0
6,46,0,2000,0,0.81368226,0
6,46,0,2200,0,0.8125232,0
6,46,0,2400,0,0.8111864,0
6,46,0,2600,0,0.8096633,0
6,46,0,2800,0,0.80794626,0
6,46,0,3000,0,0.80602866,0
6,46,0,3300,0,0.8031953,0
6,46,0,3600,0,0.7998766,0
6,46,0,3900,0,0.79605657,0
6,46,0,4200,0,0.79124916,0
6,46,0,4500,0,0.7856853,0
6,46,0,4800,0,0.77959234,0
6,46,0,5100,0,0.77322286,0
6,46,0,5400,0,0.76682115,0
6,46,0,5700,0,0.7598502,0
6,46,0,6000,0,0.75230163,0
6,46,0,6300,0,0.7434574,0
6,46,0,6600,0,0.7340378,0
6,46,0,6900,0,0.7240378,0
6,46,0,7200,0,0.71535826,0
6,46,0,7500,0,0.706971,0
6,46,0,7800,0,0.6979007,0
6,46,0,8100,0,0.68761104,0
6,46,0,8400,0,0.67560637,0
6,46,0,8700,0,0.6763626,0
6,46,0,9000,0,0.66250205,0
6,46,0,9300,0,0.64721954,0
6,46,0,9600,0,0.6313199,0
