BallSpeed,VLA,HLA,BackSpin,SpinAxis,Carry,Offline
2,24,0,200,0,0.071868055,0
2,24,0,400,0,0.071868055,0
2,24,0,600,0,0.071868055,0
2,24,0,800,0,0.071868055,0
2,24,0,1000,0,0.07185844,0
2,24,0,1200,0,0.07182158,0
2,24,0,1400,0,0.07177595,0
2,24,0,1600,0,0.0717211,0
2,24,0,1800,0,0.071656704,0
2,24,0,2000,0,0.07158247,0
2,24,0,2200,0,0.07150387,0
2,24,0,2400,0,0.07141504,0
2,24,0,2600,0,0.07131579,0
2,24,0,2800,0,0.07120599,0
2,24,0,3000,0,0.0710855,0
2,24,0,3300,0,0.07085489,0
2,24,0,3600,0,0.070599824,0
2,24,0,3900,0,0.070320025,0
2,24,0,4200,0,0.07005708,0
2,24,0,4500,0,0.06978937,0
2,24,0,4800,0,0.06949561,0
2,24,0,5100,0,0.069160365,0
2,24,0,5400,0,0.068768546,0
2,24,0,5700,0,0.068350345,0
2,24,0,6000,0,0.067905515,0
2,24,0,6300,0,0.06742577,0
2,24,0,6600,0,0.06691905,0
2,24,0,6900,0,0.06638509,0
2,24,0,7200,0,0.06600473,0
2,24,0,7500,0,0.06568328,0
2,24,0,7800,0,0.06532879,0
2,24,0,8100,0,0.0648857,0
2,24,0,8400,0,0.06430065,0
2,24,0,8700,0,0.07056681,0
2,24,0,9000,0,0.069751546,0
2,24,0,9300,0,0.068814814,0
2,24,0,9600,0,0.06783907,0
2,24,0,9900,0,0.06682362,0
2,24,0,10200,0,0.065819226,0
2,24,0,10500,0,0.06479707,0
2,24,0,10800,0,0.06372978,0
2,24,0,11100,0,0.06259161,0
2,24,0,11400,0,0.06614281,0
2,24,0,11700,0,0.0646,0
2,24,0,12000,0,0.06299851,0
4,24,0,200,0,0.26923215,0
4,24,0,400,0,0.26923215,0
4,24,0,600,0,0.26923215,0
4,24,0,800,0,0.26923215,0
4,24,0,1000,0,0.26919279,0
4,24,0,1200,0,0.26912278,0
4,24,0,1400,0,0.26903248,0
4,24,0,1600,0,0.26891884,0
4,24,0,1800,0,0.26877964,0
4,24,0,2000,0,0.26861295,0
4,24,0,2200,0,0.26840675,0
4,24,0,2400,0,0.2681705,0
4,24,0,2600,0,0.26790315,0
4,24,0,2800,0,0.26760384,0
4,24,0,3000,0,0.2672718,0
4,24,0,3300,0,0.26672688,0
4,24,0,3600,0,0.26610464,0
4,24,0,3900,0,0.26540345,0
4,24,0,4200,0,0.2646217,0
4,24,0,4500,0,0.26375794,0
4,24,0,4800,0,0.2628109,0
4,24,0,5100,0,0.261795,0
4,24,0,5400,0,0.27755782,0
4,24,0,5700,0,0.27624765,0
4,24,0,6000,0,0.27483776,0
4,24,0,6300,0,0.27318013,0
4,24,0,6600,0,0.2714222,0
4,24,0,6900,0,0.26956293,0
4,24,0,7200,0,0.26832667,0
4,24,0,7500,0,0.26733652,0
4,24,0,7800,0,0.266225,0
4,24,0,8100,0,0.2647762,0
4,24,0,8400,0,0.26278165,0
4,24,0,8700,0,0.26067042,0
4,24,0,9000,0,0.2584409,0
4,24,0,9300,0,0.25579053,0
4,24,0,9600,0,0.25302494,0
4,24,0,9900,0,0.2501427,0
4,24,0,10200,0,0.26021484,0
4,24,0,10500,0,0.25701848,0
4,24,0,10800,0,0.2536776,0
4,24,0,11100,0,0.25009215,0
4,24,0,11400,0,0.24616787,0
4,24,0,11700,0,0.24210085,0
4,24,0,12000,0,0.24801084,0
6,24,0,200,0,0.61812806,0
6,24,0,400,0,0.61812806,0
6,24,0,600,0,0.61812806,0
6,24,0,800,0,0.61812806,0
6,24,0,1000,0,0.6179859,0
6,24,0,1200,0,0.61789024,0
6,24,0,1400,0,0.6177718,0
6,24,0,1600,0,0.6176199,0
6,24,0,1800,0,0.6174267,0
6,24,0,2000,0,0.6171859,0
6,24,0,2200,0,0.6167943,0
6,24,0,2400,0,0.61634606,0
6,24,0,2600,0,0.61583793,0
6,24,0,2800,0,0.6152668,0
6,24,0,3000,0,0.6146301,0
6,24,0,3300,0,0.6138773,0
6,24,0,3600,0,0.6129643,0
6,24,0,3900,0,0.6118852,0
6,24,0,4200,0,0.61027074,0
6,24,0,4500,0,0.60830075,0
6,24,0,4800,0,0.6061539,0
6,24,0,5100,0,0.60403126,0
6,24,0,5400,0,0.6021313,0
6,24,0,5700,0,0.60004,0
6,24,0,6000,0,0.5977542,0
6,24,0,6300,0,0.5947026,0
6,24,0,6600,0,0.59145576,0
6,24,0,6900,0,0.58801115,0
6,24,0,7200,0,0.5859264,0
6,24,0,7500,0,0.5843954,0
6,24,0,7800,0,0.5826288,0
6,24,0,8100,0,0.58017623,0
6,24,0,8400,0,0.5996146,0
6,24,0,8700,0,0.59545857,0
6,24,0,9000,0,0.5910496,0
6,24,0,9300,0,0.5856949,0
6,24,0,9600,0,0.5800927,0
6,24,0,9900,0,0.57424,0
6,24,0,10200,0,0.56857914,0
6,24,0,10500,0,0.56287163,0
6,24,0,10800,0,0.5568879,0
6,24,0,11100,0,0.569176,0
6,24,0,11400,0,0.5614147,0
6,24,0,11700,0,0.55335903,0
6,24,0,12000,0,0.5450048,0
8,24,0,200,0,1.0727047,0
8,24,0,400,0,1.0727047,0
8,24,0,600,0,1.0727047,0
8,24,0,800,0,1.0727047,0
8,24,0,1000,0,1.0723281,0
8,24,0,1200,0,1.072196,0
8,24,0,1400,0,1.0720673,0
8,24,0,1600,0,1.0719177,0
8,24,0,1800,0,1.0717293,0
8,24,0,2000,0,1.071488,0
8,24,0,2200,0,1.0708841,0
8,24,0,2400,0,1.0702071,0
8,24,0,2600,0,1.0694493,0
8,24,0,2800,0,1.0686044,0
8,24,0,3000,0,1.0676665,0
8,24,0,3300,0,1.0671577,0
8,24,0,3600,0,1.0664115,0
8,24,0,3900,0,1.0654149,0
8,24,0,4200,0,1.062889,0
8,24,0,4500,0,1.0594646,0
8,24,0,4800,0,1.0557687,0
8,24,0,5100,0,1.0524447,0
8,24,0,5400,0,1.050128,0
8,24,0,5700,0,1.0475081,0
8,24,0,6000,0,1.0783412,0
8,24,0,6300,0,1.0733851,0
8,24,0,6600,0,1.0680974,0
8,24,0,6900,0,1.0624723,0
8,24,0,7200,0,1.0592827,0
8,24,0,7500,0,1.0570967,0
8,24,0,7800,0,1.0545098,0
8,24,0,8100,0,1.0507478,0
8,24,0,8400,0,1.0450567,0
8,24,0,8700,0,1.0389693,0
8,24,0,9000,0,1.032479,0
8,24,0,9300,0,1.024374,0
8,24,0,9600,0,1.0452467,0
8,24,0,9900,0,1.0357863,0
8,24,0,10200,0,1.0266968,0
8,24,0,10500,0,1.0175498,0
8,24,0,10800,0,1.0079311,0
8,24,0,11100,0,0.99744356,0
8,24,0,11400,0,0.98570734,0
8,24,0,11700,0,0.9982457,0
8,24,0,12000,0,0.9848,0
10,24,0,200,0,1.6495938,0
10,24,0,400,0,1.6495938,0
10,24,0,600,0,1.6495938,0
10,24,0,800,0,1.6495938,0
10,24,0,1000,0,1.6487668,0
10,24,0,1200,0,1.6485187,0
10,24,0,1400,0,1.6483401,0
10,24,0,1600,0,1.6481844,0
10,24,0,1800,0,1.6480176,0
10,24,0,2000,0,1.647813,0
10,24,0,2200,0,1.6910387,0
10,24,0,2400,0,1.6900022,0
10,24,0,2600,0,1.6888702,0
10,24,0,2800,0,1.6876298,0
10,24,0,3000,0,1.6862701,0
10,24,0,3300,0,1.6865027,0
10,24,0,3600,0,1.6864111,0
10,24,0,3900,0,1.6859702,0
10,24,0,4200,0,1.6821507,0
10,24,0,4500,0,1.6764517,0
10,24,0,4800,0,1.6703638,0
10,24,0,5100,0,1.665368,0
10,24,0,5400,0,1.6629311,0
10,24,0,5700,0,1.6600442,0
10,24,0,6000,0,1.656694,0
10,24,0,6300,0,1.6499175,0
10,24,0,6600,0,1.6426755,0
