BallSpeed,VLA,HLA,BackSpin,SpinAxis,Carry,Offline
2,4,0,200,0,0.0196289,0
2,4,0,400,0,0.0196289,0
2,4,0,600,0,0.0196289,0
2,4,0,800,0,0.0196289,0
2,4,0,1000,0,0.01962864,0
2,4,0,1200,0,0.019624628,0
2,4,0,1400,0,0.019620081,0
2,4,0,1600,0,0.019614972,0
2,4,0,1800,0,0.019609282,0
2,4,0,2000,0,0.019602994,0
2,4,0,2200,0,0.019597651,0
2,4,0,2400,0,0.019591685,0
2,4,0,2600,0,0.01958509,0
2,4,0,2800,0,0.019577853,0
2,4,0,3000,0,0.01956997,0
2,4,0,3300,0,0.019548755,0
2,4,0,3600,0,0.019526064,0
2,4,0,3900,0,0.019501893,0
2,4,0,4200,0,0.019487867,0
2,4,0,4500,0,0.019478133,0
2,4,0,4800,0,0.019466849,0
2,4,0,5100,0,0.01944975,0
2,4,0,5400,0,0.019422587,0
2,4,0,5700,0,0.01939388,0
2,4,0,6000,0,0.019363614,0
2,4,0,6300,0,0.01932948,0
2,4,0,6600,0,0.019293785,0
2,4,0,6900,0,0.019256527,0
2,4,0,7200,0,0.019270567,0
2,4,0,7500,0,0.019309241,0
2,4,0,7800,0,0.019346036,0
2,4,0,8100,0,0.019364543,0
2,4,0,8400,0,0.01934849,0
2,4,0,8700,0,0.019330686,0
2,4,0,9000,0,0.01931112,0
2,4,0,9300,0,0.019267116,0
2,4,0,9600,0,0.01922143,0
2,4,0,9900,0,0.019174054,0
2,4,0,10200,0,0.019139977,0
2,4,0,10500,0,0.019111598,0
2,4,0,10800,0,0.01908137,0
2,4,0,11100,0,0.019041846,0
2,4,0,11400,0,0.018985657,0
2,4,0,11700,0,0.01892771,0
2,4,0,12000,0,0.018867996,0
4,4,0,200,0,0.05885051,0
4,4,0,400,0,0.05885051,0
4,4,0,600,0,0.05885051,0
4,4,0,800,0,0.05885051,0
4,4,0,1000,0,0.058846153,0
4,4,0,1200,0,0.05884165,0
4,4,0,1400,0,0.058836382,0
4,4,0,1600,0,0.058830217,0
4,4,0,1800,0,0.058823068,0
4,4,0,2000,0,0.05881485,0
4,4,0,2200,0,0.058803175,0
4,4,0,2400,0,0.05879033,0
4,4,0,2600,0,0.058776278,0
4,4,0,2800,0,0.058760982,0
4,4,0,3000,0,0.058744412,0
4,4,0,3300,0,0.05872063,0
4,4,0,3600,0,0.058693837,0
4,4,0,3900,0,0.058664,0
4,4,0,4200,0,0.05863105,0
4,4,0,4500,0,0.058594942,0
4,4,0,4800,0,0.05855564,0
4,4,0,5100,0,0.0585166,0
4,4,0,5400,0,0.058481276,0
4,4,0,5700,0,0.058442634,0
4,4,0,6000,0,0.058400653,0
4,4,0,6300,0,0.058323972,0
4,4,0,6600,0,0.058243956,0
4,4,0,6900,0,0.058160596,0
4,4,0,7200,0,0.058231276,0
4,4,0,7500,0,0.05837684,0
4,4,0,7800,0,0.058518425,0
4,4,0,8100,0,0.058608707,0
4,4,0,8400,0,0.058600597,0
4,4,0,8700,0,0.05858874,0
4,4,0,9000,0,0.058573116,0
4,4,0,9300,0,0.058484882,0
4,4,0,9600,0,0.05839304,0
4,4,0,9900,0,0.058297567,0
4,4,0,10200,0,0.058244098,0
4,4,0,10500,0,0.058209594,0
4,4,0,10800,0,0.05817115,0
4,4,0,11100,0,0.05810605,0
4,4,0,11400,0,0.057991743,0
4,4,0,11700,0,0.07627022,0
4,4,0,12000,0,0.07605429,0
6,4,0,200,0,0.117615804,0
6,4,0,400,0,0.117615804,0
6,4,0,600,0,0.117615804,0
6,4,0,800,0,0.117615804,0
6,4,0,1000,0,0.117597796,0
6,4,0,1200,0,0.11759908,0
6,4,0,1400,0,0.11759977,0
6,4,0,1600,0,0.117599525,0
6,4,0,1800,0,0.117598124,0
6,4,0,2000,0,0.11759535,0
6,4,0,2200,0,0.11757233,0
6,4,0,2400,0,0.11754765,0
6,4,0,2600,0,0.11752123,0
6,4,0,2800,0,0.117492944,0
6,4,0,3000,0,0.11746273,0
6,4,0,3300,0,0.11747677,0
6,4,0,3600,0,0.1174861,0
6,4,0,3900,0,0.11749055,0
6,4,0,4200,0,0.11741991,0
6,4,0,4500,0,0.11730916,0
6,4,0,4800,0,0.117193244,0
6,4,0,5100,0,0.11711173,0
6,4,0,5400,0,0.11710409,0
6,4,0,5700,0,0.11709091,0
6,4,0,6000,0,0.11707214,0
6,4,0,6300,0,0.116936006,0
6,4,0,6600,0,0.11679431,0
6,4,0,6900,0,0.11664697,0
6,4,0,7200,0,0.116804965,0
6,4,0,7500,0,0.11711208,0
6,4,0,7800,0,0.11741255,0
6,4,0,8100,0,0.14660601,0
6,4,0,8400,0,0.14658852,0
6,4,0,8700,0,0.14656113,0
6,4,0,9000,0,0.14652374,0
6,4,0,9300,0,0.14630415,0
6,4,0,9600,0,0.14607492,0
6,4,0,9900,0,0.145836,0
6,4,0,10200,0,0.14570148,0
6,4,0,10500,0,0.14561379,0
6,4,0,10800,0,0.14551559,0
6,4,0,11100,0,0.14535002,0
6,4,0,11400,0,0.1450607,0
6,4,0,11700,0,0.14476131,0
6,4,0,12000,0,0.14445184,0
8,4,0,200,0,0.23501113,0
8,4,0,400,0,0.23501113,0
8,4,0,600,0,0.23501113,0
8,4,0,800,0,0.23501113,0
8,4,0,1000,0,0.23495401,0
8,4,0,1200,0,0.23497194,0
8,4,0,1400,0,0.23499031,0
8,4,0,1600,0,0.2350081,0
8,4,0,1800,0,0.23502459,0
8,4,0,2000,0,0.23503916,0
8,4,0,2200,0,0.23498587,0
8,4,0,2400,0,0.23492984,0
8,4,0,2600,0,0.23487072,0
8,4,0,2800,0,0.23480828,0
8,4,0,3000,0,0.23474227,0
8,4,0,3300,0,0.23487444,0
8,4,0,3600,0,0.23499747,0
8,4,0,3900,0,0.23511079,0
8,4,0,4200,0,0.23493387,0
8,4,0,4500,0,0.23460665,0
8,4,0,4800,0,0.23426893,0
8,4,0,5100,0,0.2340651,0
8,4,0,5400,0,0.23413916,0
8,4,0,5700,0,0.23420164,0
8,4,0,6000,0,0.23425226,0
8,4,0,6300,0,0.23396985,0
8,4,0,6600,0,0.23367569,0
8,4,0,6900,0,0.2333696,0
8,4,0,7200,0,0.23366414,0
8,4,0,7500,0,0.23425151,0
8,4,0,7800,0,0.2348249,0
8,4,0,8100,0,0.23521276,0
8,4,0,8400,0,0.2352444,0
8,4,0,8700,0,0.23526241,0
8,4,0,9000,0,0.23526669,0
8,4,0,9300,0,0.23498064,0
8,4,0,9600,0,0.23468126,0
8,4,0,9900,0,0.2343685,0
8,4,0,10200,0,0.23422576,0
8,4,0,10500,0,0.2341606,0
8,4,0,10800,0,0.23408088,0
8,4,0,11100,0,0.23389515,0
8,4,0,11400,0,0.23351252,0
8,4,0,11700,0,0.23311591,0
8,4,0,12000,0,0.23270525,0
10,4,0,200,0,0.34243062,0
10,4,0,400,0,0.34243062,0
10,4,0,600,0,0.34243062,0
10,4,0,800,0,0.34243062,0
10,4,0,1000,0,0.34231597,0
10,4,0,1200,0,0.34236324,0
10,4,0,1400,0,0.34241349,0
10,4,0,1600,0,0.34246498,0
10,4,0,1800,0,0.34251648,0
10,4,0,2000,0,0.34256697,0
10,4,0,2200,0,0.34247932,0
10,4,0,2400,0,0.3423892,0
10,4,0,2600,0,0.34229612,0
10,4,0,2800,0,0.3421996,0
10,4,0,3000,0,0.3420992,0
10,4,0,3300,0,0.3424517,0
10,4,0,3600,0,0.3427937,0
10,4,0,3900,0,0.34312427,0
10,4,0,4200,0,0.3428298,0
10,4,0,4500,0,0.34221667,0
10,4,0,4800,0,0.34159076,0
10,4,0,5100,0,0.34125778,0
10,4,0,5400,0,0.34152302,0
10,4,0,5700,0,0.3417736,0
10,4,0,6000,0,0.34200916,0
10,4,0,6300,0,0.34161833,0
10,4,0,6600,0,0.3412125,0
10,4,0,6900,0,0.3407915,0
10,4,0,7200,0,0.3412359,0
10,4,0,7500,0,0.34210348,0
10,4,0,7800,0,0.34295326,0
10,4,0,8100,0,0.34354812,0
10,4,0,8400,0,0.3436521,0
10,4,0,8700,0,0.3437384,0
10,4,0,9000,0,0.34380692,0
10,4,0,9300,0,0.34345335,0
10,4,0,9600,0,0.34308237,0
10,4,0,9900,0,0.34269387,0
10,4,0,10200,0,0.3425562,0
10,4,0,10500,0,0.34253418,0
10,4,0,10800,0,0.3424931,0
10,4,0,11100,0,0.3422992,0
10,4,0,11400,0,0.38940477,0
10,4,0,11700,0,0.38875452,0
10,4,0,12000,0,0.38808003,0
12,4,0,200,0,0.46929184,0
12,4,0,400,0,0.46929184,0
12,4,0,600,0,0.46929184,0
12,4,0,800,0,0.46929184,0
12,4,0,1000,0,0.46918365,0
12,4,0,1200,0,0.4692928,0
12,4,0,1400,0,0.46940896,0
12,4,0,1600,0,0.46952945,0
12,4,0,1800,0,0.46965227,0
12,4,0,2000,0,0.46977583,0
12,4,0,2200,0,0.4695999,0
12,4,0,2400,0,0.46942237,0
12,4,0,2600,0,0.4692426,0
12,4,0,2800,0,0.4690597,0
12,4,0,3000,0,0.46887317,0
12,4,0,3300,0,0.46934193,0
12,4,0,3600,0,0.46979955,0
12,4,0,3900,0,0.4702446,0
12,4,0,4200,0,0.4699291,0
12,4,0,4500,0,0.46922606,0
12,4,0,4800,0,0.46850812,0
12,4,0,5100,0,0.46812907,0
12,4,0,5400,0,0.46844235,0
12,4,0,5700,0,0.4687383,0
12,4,0,6000,0,0.46901616,0
12,4,0,6300,0,0.468605,0
12,4,0,6600,0,0.4681756,0
12,4,0,6900,0,0.4677274,0
12,4,0,7200,0,0.46837595,0
12,4,0,7500,0,0.4695613,0
12,4,0,7800,0,0.47072473,0
12,4,0,8100,0,0.5299132,0
12,4,0,8400,0,0.53008884,0
12,4,0,8700,0,0.5302369,0
12,4,0,9000,0,0.53035694,0
12,4,0,9300,0,0.5298252,0
12,4,0,9600,0,0.529266,0
12,4,0,9900,0,0.5286791,0
12,4,0,10200,0,0.5284782,0
12,4,0,10500,0,0.52845496,0
12,4,0,10800,0,0.52840143,0
12,4,0,11100,0,0.5281113,0
12,4,0,11400,0,0.5273788,0
12,4,0,11700,0,0.526617,0
12,4,0,12000,0,0.52582556,0
14,4,0,200,0,0.6154954,0
14,4,0,400,0,0.6154954,0
14,4,0,600,0,0.6154954,0
14,4,0,800,0,0.6154954,0
14,4,0,1000,0,0.6154162,0
14,4,0,1200,0,0.6156143,0
14,4,0,1400,0,0.61582524,0
14,4,0,1600,0,0.61604506,0
14,4,0,1800,0,0.6162707,0
14,4,0,2000,0,0.6165,0
14,4,0,2200,0,0.6161916,0
14,4,0,2400,0,0.6158835,0
14,4,0,2600,0,0.6837688,0
14,4,0,2800,0,0.6834184,0
14,4,0,3000,0,0.68306434,0
14,4,0,3300,0,0.6837084,0
14,4,0,3600,0,0.68433905,0
14,4,0,3900,0,0.68495387,0
14,4,0,4200,0,0.6845986,0
14,4,0,4500,0,0.6837481,0
14,4,0,4800,0,0.68287724,0
14,4,0,5100,0,0.6824061,0
14,4,0,5400,0,0.6827544,0
14,4,0,5700,0,0.6830782,0
14,4,0,6000,0,0.68337643,0
14,4,0,6300,0,0.68291533,0
14,4,0,6600,0,0.6824275,0
14,4,0,6900,0,0.6819125,0
14,4,0,7200,0,0.6828602,0
14,4,0,7500,0,0.6845224,0
14,4,0,7800,0,0.68615264,0
14,4,0,8100,0,0.68733084,0
14,4,0,8400,0,0.6876383,0
14,4,0,8700,0,0.68791336,0
14,4,0,9000,0,0.6881556,0
14,4,0,9300,0,0.68755555,0
14,4,0,9600,0,0.6869231,0
14,4,0,9900,0,0.6862579,0
14,4,0,10200,0,0.6860972,0
14,4,0,10500,0,0.6861705,0
14,4,0,10800,0,0.686208,0
14,4,0,11100,0,0.6859415,0
14,4,0,11400,0,0.6851039,0
14,4,0,11700,0,0.68423134,0
14,4,0,12000,0,0.68332356,0
16,4,0,200,0,0.85887384,0
16,4,0,400,0,0.85887384,0
16,4,0,600,0,0.85887384,0
16,4,0,800,0,0.85887384,0
16,4,0,1000,0,0.8588418,0
16,4,0,1200,0,0.85917896,0
16,4,0,1400,0,0.85954106,0
16,4,0,1600,0,0.85992146,0
16,4,0,1800,0,0.8603149,0
16,4,0,2000,0,0.86071765,0
16,4,0,2200,0,0.86016834,0
