BallSpeed,VLA,HLA,BackSpin,SpinAxis,Carry,Offline
2,34,0,200,0,0.08965476,0
2,34,0,400,0,0.08965476,0
2,34,0,600,0,0.08965476,0
2,34,0,800,0,0.08965476,0
2,34,0,1000,0,0.08963503,0
2,34,0,1200,0,0.08956952,0
2,34,0,1400,0,0.08948742,0
2,34,0,1600,0,0.0893879,0
2,34,0,1800,0,0.089270376,0
2,34,0,2000,0,0.08913433,0
2,34,0,2200,0,0.088986434,0
2,34,0,2400,0,0.088819265,0
2,34,0,2600,0,0.088632494,0
2,34,0,2800,0,0.08842586,0
2,34,0,3000,0,0.088199124,0
2,34,0,3300,0,0.08778416,0
2,34,0,3600,0,0.08732316,0
2,34,0,3900,0,0.08681558,0
2,34,0,4200,0,0.08631248,0
2,34,0,4500,0,0.08578678,0
2,34,0,4800,0,0.08521199,0
2,34,0,5100,0,0.08456907,0
2,34,0,5400,0,0.08383956,0
2,34,0,5700,0,0.08306037,0
2,34,0,6000,0,0.08223105,0
2,34,0,6300,0,0.08134147,0
2,34,0,6600,0,0.08040109,0
2,34,0,6900,0,0.079409525,0
2,34,0,7200,0,0.07858189,0
2,34,0,7500,0,0.07780259,0
2,34,0,7800,0,0.07696124,0
2,34,0,8100,0,0.07599235,0
2,34,0,8400,0,0.0748346,0
2,34,0,8700,0,0.073617674,0
2,34,0,9000,0,0.07755465,0
2,34,0,9300,0,0.07590978,0
2,34,0,9600,0,0.07419848,0
2,34,0,9900,0,0.07241979,0
2,34,0,10200,0,0.070627965,0
2,34,0,10500,0,0.06879023,0
2,34,0,10800,0,0.06687629,0
2,34,0,11100,0,0.0682626,0
2,34,0,11400,0,0.06584414,0
2,34,0,11700,0,0.06333907,0
2,34,0,12000,0,0.06326847,0
4,34,0,200,0,0.34195736,0
4,34,0,400,0,0.34195736,0
4,34,0,600,0,0.34195736,0
4,34,0,800,0,0.34195736,0
4,34,0,1000,0,0.34188926,0
4,34,0,1200,0,0.341754,0
4,34,0,1400,0,0.34157762,0
4,34,0,1600,0,0.3413545,0
4,34,0,1800,0,0.34108043,0
